canonical,variant,type
Banque Saudi Fransi,BanqueSaudiFransi,punctuation
Banque Saudi Fransi,BANQUE SAUDI FRANSI,typography
Banque Saudi Fransi,banque saudi fransi,typography
Baptist Emergency Hospital,Baptist Emergency,brand_parent
Baptist Emergency Hospital,BaptistEmergencyHospital,punctuation
Baptist Emergency Hospital,BAPTIST EMERGENCY HOSPITAL,typography
Baptist Emergency Hospital,baptist emergency hospital,typography
Barrick Gold Corporation,Barrick,partial
Barrick Gold Corporation,Barrick Gold,legal_suffix
Barrick Gold Corporation,BarrickGoldCorporation,punctuation
Barrick Gold Corporation,BARRICK GOLD CORPORATION,typography
Barrick Gold Corporation,barrick gold corporation,typography
BASF,BASF,punctuation
BASF,basf,typography
Baxter,Baxter,punctuation
Baxter,BAXTER,typography
Baxter,baxter,typography
Bayer,Bayer,punctuation
Bayer,BAYER,typography
Bayer,bayer,typography
Baylor Scott & White Health,BSWH,abbreviation
Baylor Scott & White Health,Baylor Scott White,brand_parent
Baylor Scott & White Health,BaylorScottWhiteHealth,punctuation
Baylor Scott & White Health,Baylor Scott & White Health,legal_suffix
Baylor Scott & White Health,BAYLOR SCOTT & WHITE HEALTH,typography
Baylor Scott & White Health,baylor scott & white health,typography
BBMG,BBMG,punctuation
BBMG,bbmg,typography
BDO Unibank,BDO,partial
BDO Unibank,BDOUnibank,punctuation
BDO Unibank,BDO UNIBANK,typography
BDO Unibank,bdo unibank,typography
Beiersdorf,Beiersdorf,punctuation
Beiersdorf,BEIERSDORF,typography
Beiersdorf,beiersdorf,typography
Beijing Enterprises Holdings,BEH,abbreviation
Beijing Enterprises Holdings,Beijing Enterprises,brand_parent
Beijing Enterprises Holdings,BeijingEnterprisesHoldings,punctuation
Beijing Enterprises Holdings,BEIJING ENTERPRISES HOLDINGS,typography
Beijing Enterprises Holdings,beijing enterprises holdings,typography
Belk,Belk,punctuation
Belk,BELK,typography
Belk,belk,typography
Bell City Auto Center,BCAC,abbreviation
Bell City Auto Center,Bell City Auto,brand_parent
Bell City Auto Center,BellCityAutoCenter,punctuation
Bell City Auto Center,BELL CITY AUTO CENTER,typography
Bell City Auto Center,bell city auto center,typography
Berkshire Hathaway,Berkshire,partial
Berkshire Hathaway,BerkshireHathaway,punctuation
Berkshire Hathaway,BERKSHIRE HATHAWAY,typography
Berkshire Hathaway,berkshire hathaway,typography
Berry Global,Berry,partial
Berry Global,BerryGlobal,punctuation
Berry Global,BERRY GLOBAL,typography
Berry Global,berry global,typography
Best Buy,BestBuy,punctuation
Best Buy,BEST BUY,typography
Best Buy,best buy,typography
Bharat Petroleum,BP,abbreviation
Bharat Petroleum,BharatPetroleum,punctuation
Bharat Petroleum,BHARAT PETROLEUM,typography
Bharat Petroleum,bharat petroleum,typography
BHP,BHP,punctuation
BHP,bhp,typography
Bigbank,Bigbank,punctuation
Bigbank,BIGBANK,typography
Bigbank,bigbank,typography
Biogen,Biogen,punctuation
Biogen,BIOGEN,typography
Biogen,biogen,typography
BioSpectra,BioSpectra,punctuation
BioSpectra,BIOSPECTRA,typography
BioSpectra,biospectra,typography
BlackBerry,BlackBerry,punctuation
BlackBerry,BLACKBERRY,typography
BlackBerry,blackberry,typography
Blair,Blair,punctuation
Blair,BLAIR,typography
Blair,blair,typography
Bloomington Meadows Hospital,BMH,abbreviation
Bloomington Meadows Hospital,Bloomington Meadows,brand_parent
Bloomington Meadows Hospital,BloomingtonMeadowsHospital,punctuation
Bloomington Meadows Hospital,BLOOMINGTON MEADOWS HOSPITAL,typography
Bloomington Meadows Hospital,bloomington meadows hospital,typography
BLUEGRACE,BLUEGRACE,punctuation
BLUEGRACE,bluegrace,typography
BMO Financial Group,BMO,partial
BMO Financial Group,BMO Financial,brand_parent
BMO Financial Group,BMOFinancialGroup,punctuation
BMO Financial Group,BMO FINANCIAL GROUP,typography
BMO Financial Group,bmo financial group,typography
BMW,BMW,punctuation
BMW,bmw,typography
BNP Paribas,BP,abbreviation
BNP Paribas,BNP,partial
BNP Paribas,BNPParibas,punctuation
BNP Paribas,BNP PARIBAS,typography
BNP Paribas,bnp paribas,typography
BNP Paribas Mutual Fund,BNP,partial
BNP Paribas Mutual Fund,BPMF,abbreviation
BNP Paribas Mutual Fund,BNP Paribas Mutual,brand_parent
BNP Paribas Mutual Fund,BNPParibasMutualFund,punctuation
BNP Paribas Mutual Fund,BNP PARIBAS MUTUAL FUND,typography
BNP Paribas Mutual Fund,bnp paribas mutual fund,typography
BOE Technology Group,BOE,partial
BOE Technology Group,BOE Technology,brand_parent
BOE Technology Group,BOETechnologyGroup,punctuation
BOE Technology Group,BOE TECHNOLOGY GROUP,typography
BOE Technology Group,boe technology group,typography
Boeing,Boeing,punctuation
Boeing,BOEING,typography
Boeing,boeing,typography
BONDUELLE,BONDUELLE,punctuation
BONDUELLE,bonduelle,typography
Booking Holdings,BookingHoldings,punctuation
Booking Holdings,BOOKING HOLDINGS,typography
Booking Holdings,booking holdings,typography
Boone Hospital Center,BHC,abbreviation
Boone Hospital Center,Boone Hospital,brand_parent
Boone Hospital Center,BooneHospitalCenter,punctuation
Boone Hospital Center,BOONE HOSPITAL CENTER,typography
Boone Hospital Center,boone hospital center,typography
Booz Allen Hamilton,Booz Allen,brand_parent
Booz Allen Hamilton,BoozAllenHamilton,punctuation
Booz Allen Hamilton,BOOZ ALLEN HAMILTON,typography
Booz Allen Hamilton,booz allen hamilton,typography
BorgWarner,BorgWarner,punctuation
BorgWarner,BORGWARNER,typography
BorgWarner,borgwarner,typography
Boston Consulting Group,BCG,abbreviation
Boston Consulting Group,Boston Consulting,brand_parent
Boston Consulting Group,BostonConsultingGroup,punctuation
Boston Consulting Group,Boston Consulting Group,legal_suffix
Boston Consulting Group,BOSTON CONSULTING GROUP,typography
Boston Consulting Group,boston consulting group,typography
Boston Properties,BostonProperties,punctuation
Boston Properties,BOSTON PROPERTIES,typography
Boston Properties,boston properties,typography
Boston Scientific,BostonScientific,punctuation
Boston Scientific,BOSTON SCIENTIFIC,typography
Boston Scientific,boston scientific,typography
Bouygues,Bouygues,punctuation
Bouygues,BOUYGUES,typography
Bouygues,bouygues,typography
Braskem,Braskem,punctuation
Braskem,BRASKEM,typography
Braskem,braskem,typography
Breeze Dried,BreezeDried,punctuation
Breeze Dried,BREEZE DRIED,typography
Breeze Dried,breeze dried,typography
Bridgestone Americas,Bridgestone,partial
Bridgestone Americas,BridgestoneAmericas,punctuation
Bridgestone Americas,BRIDGESTONE AMERICAS,typography
Bridgestone Americas,bridgestone americas,typography
Brighthouse Financial,Brighthouse,partial
Brighthouse Financial,BrighthouseFinancial,punctuation
Brighthouse Financial,BRIGHTHOUSE FINANCIAL,typography
Brighthouse Financial,brighthouse financial,typography
BrightStar Care,BrightStar,partial
BrightStar Care,BrightStarCare,punctuation
BrightStar Care,BRIGHTSTAR CARE,typography
BrightStar Care,brightstar care,typography
British American Tobacco,BAT,abbreviation
British American Tobacco,British American,brand_parent
British American Tobacco,BritishAmericanTobacco,punctuation
British American Tobacco,British American Tobacco,legal_suffix
British American Tobacco,BRITISH AMERICAN TOBACCO,typography
British American Tobacco,british american tobacco,typography
Broadcom,Broadcom,punctuation
Broadcom,BROADCOM,typography
Broadcom,broadcom,typography
Broadview Networks,Broadview,partial
Broadview Networks,BroadviewNetworks,punctuation
Broadview Networks,BROADVIEW NETWORKS,typography
Broadview Networks,broadview networks,typography
Brookfield Asset Managemen,BAM,abbreviation
Brookfield Asset Managemen,Brookfield,partial
Brookfield Asset Managemen,Brookfield Asset,brand_parent
Brookfield Asset Managemen,BrookfieldAssetManagemen,punctuation
Brookfield Asset Managemen,BROOKFIELD ASSET MANAGEMEN,typography
Brookfield Asset Managemen,brookfield asset managemen,typography
Brown Advisory,Brown,partial
Brown Advisory,BrownAdvisory,punctuation
Brown Advisory,BROWN ADVISORY,typography
Brown Advisory,brown advisory,typography
Bunge,Bunge,punctuation
Bunge,BUNGE,typography
Bunge,bunge,typography
BYD,BYD,punctuation
BYD,byd,typography
C.H. Robinson Worldwide,C H Robinson,brand_parent
C.H. Robinson Worldwide,CHRobinsonWorldwide,punctuation
C.H. Robinson Worldwide,C.H. ROBINSON WORLDWIDE,typography
C.H. Robinson Worldwide,c.h. robinson worldwide,typography
C.V.A,CVA,abbreviation
C.V.A,C.V.A,typography
C.V.A,c.v.a,typography
CACI International,CACI,partial
CACI International,CACIInternational,punctuation
CACI International,CACI INTERNATIONAL,typography
CACI International,caci international,typography
Caliber Home Loans,Caliber,partial
Caliber Home Loans,Caliber Home,brand_parent
Caliber Home Loans,CaliberHomeLoans,punctuation
Caliber Home Loans,CALIBER HOME LOANS,typography
Caliber Home Loans,caliber home loans,typography
Cambodian National Insurance,Cambodian National,brand_parent
Cambodian National Insurance,CambodianNationalInsurance,punctuation
Cambodian National Insurance,CAMBODIAN NATIONAL INSURANCE,typography
Cambodian National Insurance,cambodian national insurance,typography
Canadia Bank,CanadiaBank,punctuation
Canadia Bank,CANADIA BANK,typography
Canadia Bank,canadia bank,typography
Canadian National Railway,Canadian,partial
Canadian National Railway,Canadian National,brand_parent
Canadian National Railway,CanadianNationalRailway,punctuation
Canadian National Railway,CANADIAN NATIONAL RAILWAY,typography
Canadian National Railway,canadian national railway,typography
Capgemini,Capgemini,punctuation
Capgemini,CAPGEMINI,typography
Capgemini,capgemini,typography
Capio,Capio,punctuation
Capio,CAPIO,typography
Capio,capio,typography
Capital Group,CapitalGroup,punctuation
Capital Group,CAPITAL GROUP,typography
Capital Group,capital group,typography
Capital One,CapitalOne,punctuation
Capital One,CAPITAL ONE,typography
Capital One,capital one,typography
Capital Region Medical Center,Capital Region Medical,brand_parent
Capital Region Medical Center,CapitalRegionMedicalCenter,punctuation
Capital Region Medical Center,CAPITAL REGION MEDICAL CENTER,typography
Capital Region Medical Center,capital region medical center,typography
CapitaLand,CapitaLand,punctuation
CapitaLand,CAPITALAND,typography
CapitaLand,capitaland,typography
Cardinal Health,CardinalHealth,punctuation
Cardinal Health,CARDINAL HEALTH,typography
Cardinal Health,cardinal health,typography
Cargill,Cargill,punctuation
Cargill,CARGILL,typography
Cargill,cargill,typography
CarGurus,CarGurus,punctuation
CarGurus,CARGURUS,typography
CarGurus,cargurus,typography
Carlsberg Breweries,Carlsberg,partial
Carlsberg Breweries,CarlsbergBreweries,punctuation
Carlsberg Breweries,CARLSBERG BREWERIES,typography
Carlsberg Breweries,carlsberg breweries,typography
CarMax Business Services,CarMax,partial
CarMax Business Services,CarMax Business,brand_parent
CarMax Business Services,CarMaxBusinessServices,punctuation
CarMax Business Services,CARMAX BUSINESS SERVICES,typography
CarMax Business Services,carmax business services,typography
Carnival,Carnival,punctuation
Carnival,CARNIVAL,typography
Carnival,carnival,typography
Carrefour,Carrefour,punctuation
Carrefour,CARREFOUR,typography
Carrefour,carrefour,typography
Caterpillar,Caterpillar,punctuation
Caterpillar,CATERPILLAR,typography
Caterpillar,caterpillar,typography
CAVENDER'S OUT OF STATE STORES LTD,CAVENDER'SOUTOFSTATESTORESLTD,punctuation
CAVENDER'S OUT OF STATE STORES LTD,CAVENDER'S OUT OF STATE STORES,legal_suffix
CAVENDER'S OUT OF STATE STORES LTD,CAVENDER S OUT OF STATE STORES,brand_parent
CAVENDER'S OUT OF STATE STORES LTD,CAVENDER'S OUT OF STATE STORES LTD,typography
CAVENDER'S OUT OF STATE STORES LTD,cavender's out of state stores ltd,typography
CBS Interactive,CBS,partial
CBS Interactive,CBSInteractive,punctuation
CBS Interactive,CBS INTERACTIVE,typography
CBS Interactive,cbs interactive,typography
CDW,CDW,punctuation
CDW,cdw,typography
CedarCrestWood.com,CedarCrestWood,partial
CedarCrestWood.com,CedarCrestWoodcom,punctuation
CedarCrestWood.com,CedarCrestWood.com,legal_suffix
CedarCrestWood.com,CEDARCRESTWOOD.COM,typography
CedarCrestWood.com,cedarcrestwood.com,typography
Celanese Corporation,Celanese,legal_suffix
Celanese Corporation,CelaneseCorporation,punctuation
Celanese Corporation,CELANESE CORPORATION,typography
Celanese Corporation,celanese corporation,typography
"CELGENE CORPORATION
A BRISTOL-MYERS SQUIBB COMPANY",CELGENE,partial
"CELGENE CORPORATION
A BRISTOL-MYERS SQUIBB COMPANY","CELGENE 
A BRISTOL-MYERS SQUIBB",legal_suffix
"CELGENE CORPORATION
A BRISTOL-MYERS SQUIBB COMPANY",CELGENE CORPORATION A BRISTOL MYERS SQUIBB,brand_parent
"CELGENE CORPORATION
A BRISTOL-MYERS SQUIBB COMPANY",CELGENECORPORATIONABRISTOL-MYERSSQUIBBCOMPANY,punctuation
"CELGENE CORPORATION
A BRISTOL-MYERS SQUIBB COMPANY","CELGENE CORPORATION
A BRISTOL-MYERS SQUIBB COMPANY",typography
"CELGENE CORPORATION
A BRISTOL-MYERS SQUIBB COMPANY","celgene corporation
a bristol-myers squibb company",typography
CEMEX,CEMEX,punctuation
CEMEX,cemex,typography
Cenovus Energy,Cenovus,partial
Cenovus Energy,CenovusEnergy,punctuation
Cenovus Energy,CENOVUS ENERGY,typography
Cenovus Energy,cenovus energy,typography
Centene,Centene,punctuation
Centene,CENTENE,typography
Centene,centene,typography
CenterPoint Energy,CenterPoint,partial
CenterPoint Energy,CenterPointEnergy,punctuation
CenterPoint Energy,CENTERPOINT ENERGY,typography
CenterPoint Energy,centerpoint energy,typography
Centrica,Centrica,punctuation
Centrica,CENTRICA,typography
Centrica,centrica,typography
Century Bank,CenturyBank,punctuation
Century Bank,CENTURY BANK,typography
Century Bank,century bank,typography
CenturyLink,CenturyLink,punctuation
CenturyLink,CENTURYLINK,typography
CenturyLink,centurylink,typography
CES,CES,punctuation
CES,ces,typography
CFLD,CFLD,punctuation
CFLD,cfld,typography
CGI,CGI,punctuation
CGI,cgi,typography
ChampionX,ChampionX,punctuation
ChampionX,CHAMPIONX,typography
ChampionX,championx,typography
Channel 5 Broadcasting,Channel5Broadcasting,punctuation
Channel 5 Broadcasting,CHANNEL 5 BROADCASTING,typography
Channel 5 Broadcasting,channel 5 broadcasting,typography
Charles Schwab & Co.,Charles Schwab,brand_parent
Charles Schwab & Co.,CharlesSchwabCo,punctuation
Charles Schwab & Co.,CHARLES SCHWAB & CO.,typography
Charles Schwab & Co.,charles schwab & co.,typography
Charoen Pokphand Foods,Charoen Pokphand,brand_parent
Charoen Pokphand Foods,CharoenPokphandFoods,punctuation
Charoen Pokphand Foods,CHAROEN POKPHAND FOODS,typography
Charoen Pokphand Foods,charoen pokphand foods,typography
Charter Communications,CharterCommunications,punctuation
Charter Communications,Charter Communications,legal_suffix
Charter Communications,CHARTER COMMUNICATIONS,typography
Charter Communications,charter communications,typography
Cheniere Energy,Cheniere,partial
Cheniere Energy,CheniereEnergy,punctuation
Cheniere Energy,CHENIERE ENERGY,typography
Cheniere Energy,cheniere energy,typography
Chevron,Chevron,punctuation
Chevron,CHEVRON,typography
Chevron,chevron,typography
China Cinda Asset Management,China Cinda Asset,brand_parent
China Cinda Asset Management,ChinaCindaAssetManagement,punctuation
China Cinda Asset Management,CHINA CINDA ASSET MANAGEMENT,typography
China Cinda Asset Management,china cinda asset management,typography
China CITIC Bank International,China CITIC Bank,brand_parent
China CITIC Bank International,ChinaCITICBankInternational,punctuation
China CITIC Bank International,CHINA CITIC BANK INTERNATIONAL,typography
China CITIC Bank International,china citic bank international,typography
China Communications Construction,China Communications,brand_parent
China Communications Construction,ChinaCommunicationsConstruction,punctuation
China Communications Construction,China Communications Construction,legal_suffix
China Communications Construction,CHINA COMMUNICATIONS CONSTRUCTION,typography
China Communications Construction,china communications construction,typography
China Construction Bank,China Construction,brand_parent
China Construction Bank,ChinaConstructionBank,punctuation
China Construction Bank,China Construction Bank,legal_suffix
China Construction Bank,CHINA CONSTRUCTION BANK,typography
China Construction Bank,china construction bank,typography
China Development Financial Holding Corporation,China Development Financial Holding,legal_suffix
China Development Financial Holding Corporation,ChinaDevelopmentFinancialHoldingCorporation,punctuation
