canonical,variant,type
BMO Financial Group,BMO,partial
BMO Financial Group,BMO Financial,brand_parent
BMO Financial Group,BMOFinancialGroup,punctuation
BMO Financial Group,BMO FINANCIAL GROUP,typography
BMO Financial Group,bmo financial group,typography
BMW,bmw,typography
BNP Paribas,BP,abbreviation
BNP Paribas,BNP,partial
BNP Paribas,BNPParibas,punctuation
BNP Paribas,BNP PARIBAS,typography
BNP Paribas,bnp paribas,typography
BNP Paribas Mutual Fund,BNP,partial
BNP Paribas Mutual Fund,BPMF,abbreviation
BNP Paribas Mutual Fund,BNP Paribas Mutual,brand_parent
BNP Paribas Mutual Fund,BNPParibasMutualFund,punctuation
BNP Paribas Mutual Fund,BNP PARIBAS MUTUAL FUND,typography
BNP Paribas Mutual Fund,bnp paribas mutual fund,typography
BOE Technology Group,BOE,partial
BOE Technology Group,BOE Technology,brand_parent
BOE Technology Group,BOETechnologyGroup,punctuation
BOE Technology Group,BOE TECHNOLOGY GROUP,typography
BOE Technology Group,boe technology group,typography
Boeing,BOEING,typography
Boeing,boeing,typography
BONDUELLE,bonduelle,typography
Booking Holdings,BookingHoldings,punctuation
Booking Holdings,BOOKING HOLDINGS,typography
Booking Holdings,booking holdings,typography
Boone Hospital Center,BHC,abbreviation
Boone Hospital Center,Boone Hospital,brand_parent
Boone Hospital Center,BooneHospitalCenter,punctuation
Boone Hospital Center,BOONE HOSPITAL CENTER,typography
Boone Hospital Center,boone hospital center,typography
Booz Allen Hamilton,Booz Allen,brand_parent
Booz Allen Hamilton,BoozAllenHamilton,punctuation
Booz Allen Hamilton,BOOZ ALLEN HAMILTON,typography
Booz Allen Hamilton,booz allen hamilton,typography
BorgWarner,BORGWARNER,typography
BorgWarner,borgwarner,typography
Boston Consulting Group,BCG,abbreviation
Boston Consulting Group,Boston Consulting,brand_parent
Boston Consulting Group,BostonConsultingGroup,punctuation
Boston Consulting Group,BOSTON CONSULTING GROUP,typography
Boston Consulting Group,boston consulting group,typography
Boston Properties,BostonProperties,punctuation
Boston Properties,BOSTON PROPERTIES,typography
Boston Properties,boston properties,typography
Boston Scientific,BostonScientific,punctuation
Boston Scientific,BOSTON SCIENTIFIC,typography
Boston Scientific,boston scientific,typography
Bouygues,BOUYGUES,typography
Bouygues,bouygues,typography
Braskem,BRASKEM,typography
Braskem,braskem,typography
Breeze Dried,BreezeDried,punctuation
Breeze Dried,BREEZE DRIED,typography
Breeze Dried,breeze dried,typography
Bridgestone Americas,Bridgestone,partial
Bridgestone Americas,BridgestoneAmericas,punctuation
Bridgestone Americas,BRIDGESTONE AMERICAS,typography
Bridgestone Americas,bridgestone americas,typography
Brighthouse Financial,Brighthouse,partial
Brighthouse Financial,BrighthouseFinancial,punctuation
Brighthouse Financial,BRIGHTHOUSE FINANCIAL,typography
Brighthouse Financial,brighthouse financial,typography
BrightStar Care,BrightStar,partial
BrightStar Care,BrightStarCare,punctuation
BrightStar Care,BRIGHTSTAR CARE,typography
BrightStar Care,brightstar care,typography
British American Tobacco,BAT,abbreviation
British American Tobacco,British American,brand_parent
British American Tobacco,BritishAmericanTobacco,punctuation
British American Tobacco,BRITISH AMERICAN TOBACCO,typography
British American Tobacco,british american tobacco,typography
Broadcom,BROADCOM,typography
Broadcom,broadcom,typography
Broadview Networks,Broadview,partial
Broadview Networks,BroadviewNetworks,punctuation
Broadview Networks,BROADVIEW NETWORKS,typography
Broadview Networks,broadview networks,typography
Brookfield Asset Managemen,BAM,abbreviation
Brookfield Asset Managemen,Brookfield,partial
Brookfield Asset Managemen,Brookfield Asset,brand_parent
Brookfield Asset Managemen,BrookfieldAssetManagemen,punctuation
Brookfield Asset Managemen,BROOKFIELD ASSET MANAGEMEN,typography
Brookfield Asset Managemen,brookfield asset managemen,typography
Brown Advisory,Brown,partial
Brown Advisory,BrownAdvisory,punctuation
Brown Advisory,BROWN ADVISORY,typography
Brown Advisory,brown advisory,typography
Bunge,BUNGE,typography
Bunge,bunge,typography
BYD,byd,typography
C.H. Robinson Worldwide,C H Robinson,brand_parent
C.H. Robinson Worldwide,CHRobinsonWorldwide,punctuation
C.H. Robinson Worldwide,C.H. ROBINSON WORLDWIDE,typography
C.H. Robinson Worldwide,c.h. robinson worldwide,typography
C.V.A,CVA,abbreviation
C.V.A,c.v.a,typography
CACI International,CACI,partial
CACI International,CACIInternational,punctuation
CACI International,CACI INTERNATIONAL,typography
CACI International,caci international,typography
Caliber Home Loans,Caliber,partial
Caliber Home Loans,Caliber Home,brand_parent
Caliber Home Loans,CaliberHomeLoans,punctuation
Caliber Home Loans,CALIBER HOME LOANS,typography
Caliber Home Loans,caliber home loans,typography
Cambodian National Insurance,Cambodian National,brand_parent
Cambodian National Insurance,CambodianNationalInsurance,punctuation
Cambodian National Insurance,CAMBODIAN NATIONAL INSURANCE,typography
Cambodian National Insurance,cambodian national insurance,typography
Canadia Bank,CanadiaBank,punctuation
Canadia Bank,CANADIA BANK,typography
Canadia Bank,canadia bank,typography
Canadian National Railway,Canadian,partial
Canadian National Railway,Canadian National,brand_parent
Canadian National Railway,CanadianNationalRailway,punctuation
Canadian National Railway,CANADIAN NATIONAL RAILWAY,typography
Canadian National Railway,canadian national railway,typography
Capgemini,CAPGEMINI,typography
Capgemini,capgemini,typography
Capio,CAPIO,typography
Capio,capio,typography
Capital Group,CapitalGroup,punctuation
Capital Group,CAPITAL GROUP,typography
Capital Group,capital group,typography
Capital One,CapitalOne,punctuation
Capital One,CAPITAL ONE,typography
Capital One,capital one,typography
Capital Region Medical Center,Capital Region Medical,brand_parent
Capital Region Medical Center,CapitalRegionMedicalCenter,punctuation
Capital Region Medical Center,CAPITAL REGION MEDICAL CENTER,typography
Capital Region Medical Center,capital region medical center,typography
CapitaLand,CAPITALAND,typography
CapitaLand,capitaland,typography
Cardinal Health,CardinalHealth,punctuation
Cardinal Health,CARDINAL HEALTH,typography
Cardinal Health,cardinal health,typography
Cargill,CARGILL,typography
Cargill,cargill,typography
CarGurus,CARGURUS,typography
CarGurus,cargurus,typography
Carlsberg Breweries,Carlsberg,partial
Carlsberg Breweries,CarlsbergBreweries,punctuation
Carlsberg Breweries,CARLSBERG BREWERIES,typography
Carlsberg Breweries,carlsberg breweries,typography
CarMax Business Services,CarMax,partial
CarMax Business Services,CarMax Business,brand_parent
CarMax Business Services,CarMaxBusinessServices,punctuation
CarMax Business Services,CARMAX BUSINESS SERVICES,typography
CarMax Business Services,carmax business services,typography
Carnival,CARNIVAL,typography
Carnival,carnival,typography
Carrefour,CARREFOUR,typography
Carrefour,carrefour,typography
Caterpillar,CATERPILLAR,typography
Caterpillar,caterpillar,typography
CAVENDER'S OUT OF STATE STORES LTD,CAVENDER'SOUTOFSTATESTORESLTD,punctuation
CAVENDER'S OUT OF STATE STORES LTD,CAVENDER'S OUT OF STATE STORES,legal_suffix
CAVENDER'S OUT OF STATE STORES LTD,CAVENDER S OUT OF STATE STORES,brand_parent
CAVENDER'S OUT OF STATE STORES LTD,cavender's out of state stores ltd,typography
CBS Interactive,CBS,partial
CBS Interactive,CBSInteractive,punctuation
CBS Interactive,CBS INTERACTIVE,typography
CBS Interactive,cbs interactive,typography
CDW,cdw,typography
CedarCrestWood.com,CedarCrestWood,partial
CedarCrestWood.com,CedarCrestWoodcom,punctuation
CedarCrestWood.com,CEDARCRESTWOOD.COM,typography
CedarCrestWood.com,cedarcrestwood.com,typography
Celanese Corporation,Celanese,legal_suffix
Celanese Corporation,CelaneseCorporation,punctuation
Celanese Corporation,CELANESE CORPORATION,typography
Celanese Corporation,celanese corporation,typography
"CELGENE CORPORATION
A BRISTOL-MYERS SQUIBB COMPANY",CELGENE,partial
"CELGENE CORPORATION
A BRISTOL-MYERS SQUIBB COMPANY","CELGENE 
A BRISTOL-MYERS SQUIBB",legal_suffix
"CELGENE CORPORATION
A BRISTOL-MYERS SQUIBB COMPANY",CELGENE CORPORATION A BRISTOL MYERS SQUIBB,brand_parent
"CELGENE CORPORATION
A BRISTOL-MYERS SQUIBB COMPANY",CELGENECORPORATIONABRISTOL-MYERSSQUIBBCOMPANY,punctuation
"CELGENE CORPORATION
A BRISTOL-MYERS SQUIBB COMPANY","celgene corporation
a bristol-myers squibb company",typography
CEMEX,cemex,typography
Cenovus Energy,Cenovus,partial
Cenovus Energy,CenovusEnergy,punctuation
Cenovus Energy,CENOVUS ENERGY,typography
Cenovus Energy,cenovus energy,typography
Centene,CENTENE,typography
Centene,centene,typography
CenterPoint Energy,CenterPoint,partial
CenterPoint Energy,CenterPointEnergy,punctuation
CenterPoint Energy,CENTERPOINT ENERGY,typography
CenterPoint Energy,centerpoint energy,typography
Centrica,CENTRICA,typography
Centrica,centrica,typography
Century Bank,CenturyBank,punctuation
Century Bank,CENTURY BANK,typography
Century Bank,century bank,typography
CenturyLink,CENTURYLINK,typography
CenturyLink,centurylink,typography
CES,ces,typography
CFLD,cfld,typography
CGI,cgi,typography
ChampionX,CHAMPIONX,typography
ChampionX,championx,typography
Channel 5 Broadcasting,Channel5Broadcasting,punctuation
Channel 5 Broadcasting,CHANNEL 5 BROADCASTING,typography
Channel 5 Broadcasting,channel 5 broadcasting,typography
Charles Schwab & Co.,Charles Schwab,brand_parent
Charles Schwab & Co.,CharlesSchwabCo,punctuation
Charles Schwab & Co.,CHARLES SCHWAB & CO.,typography
Charles Schwab & Co.,charles schwab & co.,typography
Charoen Pokphand Foods,Charoen Pokphand,brand_parent
Charoen Pokphand Foods,CharoenPokphandFoods,punctuation
Charoen Pokphand Foods,CHAROEN POKPHAND FOODS,typography
Charoen Pokphand Foods,charoen pokphand foods,typography
Charter Communications,CharterCommunications,punctuation
Charter Communications,CHARTER COMMUNICATIONS,typography
Charter Communications,charter communications,typography
Cheniere Energy,Cheniere,partial
Cheniere Energy,CheniereEnergy,punctuation
Cheniere Energy,CHENIERE ENERGY,typography
Cheniere Energy,cheniere energy,typography
Chevron,CHEVRON,typography
Chevron,chevron,typography
China Cinda Asset Management,China Cinda Asset,brand_parent
China Cinda Asset Management,ChinaCindaAssetManagement,punctuation
China Cinda Asset Management,CHINA CINDA ASSET MANAGEMENT,typography
China Cinda Asset Management,china cinda asset management,typography
China CITIC Bank International,China CITIC Bank,brand_parent
China CITIC Bank International,ChinaCITICBankInternational,punctuation
China CITIC Bank International,CHINA CITIC BANK INTERNATIONAL,typography
China CITIC Bank International,china citic bank international,typography
China Communications Construction,China Communications,brand_parent
China Communications Construction,ChinaCommunicationsConstruction,punctuation
China Communications Construction,CHINA COMMUNICATIONS CONSTRUCTION,typography
China Communications Construction,china communications construction,typography
China Construction Bank,China Construction,brand_parent
China Construction Bank,ChinaConstructionBank,punctuation
China Construction Bank,CHINA CONSTRUCTION BANK,typography
China Construction Bank,china construction bank,typography
China Development Financial Holding Corporation,China Development Financial Holding,legal_suffix
China Development Financial Holding Corporation,ChinaDevelopmentFinancialHoldingCorporation,punctuation
China Development Financial Holding Corporation,CHINA DEVELOPMENT FINANCIAL HOLDING CORPORATION,typography
China Development Financial Holding Corporation,china development financial holding corporation,typography
China Eastern Airlines,China Eastern,brand_parent
China Eastern Airlines,ChinaEasternAirlines,punctuation
China Eastern Airlines,CHINA EASTERN AIRLINES,typography
China Eastern Airlines,china eastern airlines,typography
China Everbright Bank,China Everbright,brand_parent
China Everbright Bank,ChinaEverbrightBank,punctuation
China Everbright Bank,CHINA EVERBRIGHT BANK,typography
China Everbright Bank,china everbright bank,typography
China Gas Holdings,China Gas,brand_parent
China Gas Holdings,ChinaGasHoldings,punctuation
China Gas Holdings,CHINA GAS HOLDINGS,typography
China Gas Holdings,china gas holdings,typography
China General Nuclear Power Corporation,China General Nuclear Power,legal_suffix
China General Nuclear Power Corporation,ChinaGeneralNuclearPowerCorporation,punctuation
China General Nuclear Power Corporation,CHINA GENERAL NUCLEAR POWER CORPORATION,typography
China General Nuclear Power Corporation,china general nuclear power corporation,typography
China Huarong Asset Management,China Huarong Asset,brand_parent
China Huarong Asset Management,ChinaHuarongAssetManagement,punctuation
China Huarong Asset Management,CHINA HUARONG ASSET MANAGEMENT,typography
China Huarong Asset Management,china huarong asset management,typography
China International Capital Corporation,China International Capital,legal_suffix
China International Capital Corporation,ChinaInternationalCapitalCorporation,punctuation
China International Capital Corporation,CHINA INTERNATIONAL CAPITAL CORPORATION,typography
China International Capital Corporation,china international capital corporation,typography
China International Marine Containers Group,CIMCG,abbreviation
China International Marine Containers Group,China International Marine Containers,brand_parent
China International Marine Containers Group,ChinaInternationalMarineContainersGroup,punctuation
China International Marine Containers Group,CHINA INTERNATIONAL MARINE CONTAINERS GROUP,typography
China International Marine Containers Group,china international marine containers group,typography
CHINA JINMAO HOLDINGS GROUP,CHINA JINMAO HOLDINGS,brand_parent
CHINA JINMAO HOLDINGS GROUP,CHINAJINMAOHOLDINGSGROUP,punctuation
CHINA JINMAO HOLDINGS GROUP,china jinmao holdings group,typography
China Life Insurance,China Life,brand_parent
China Life Insurance,ChinaLifeInsurance,punctuation
China Life Insurance,CHINA LIFE INSURANCE,typography
China Life Insurance,china life insurance,typography
China Mengniu Dairy,China Mengniu,brand_parent
China Mengniu Dairy,ChinaMengniuDairy,punctuation
China Mengniu Dairy,CHINA MENGNIU DAIRY,typography
China Mengniu Dairy,china mengniu dairy,typography
China Merchants Bank,China Merchants,brand_parent
China Merchants Bank,ChinaMerchantsBank,punctuation
China Merchants Bank,CHINA MERCHANTS BANK,typography
China Merchants Bank,china merchants bank,typography
China Merchants Shekou Industrial Zone,China Merchants Shekou Industrial,brand_parent
China Merchants Shekou Industrial Zone,ChinaMerchantsShekouIndustrialZone,punctuation
China Merchants Shekou Industrial Zone,CHINA MERCHANTS SHEKOU INDUSTRIAL ZONE,typography
China Merchants Shekou Industrial Zone,china merchants shekou industrial zone,typography
CHINA MINSHENG BANK,CHINA MINSHENG,brand_parent
CHINA MINSHENG BANK,CHINAMINSHENGBANK,punctuation
CHINA MINSHENG BANK,china minsheng bank,typography
China Mobile,ChinaMobile,punctuation
China Mobile,CHINA MOBILE,typography
China Mobile,china mobile,typography
China National Nuclear Corporation,China National Nuclear,legal_suffix
China National Nuclear Corporation,ChinaNationalNuclearCorporation,punctuation
China National Nuclear Corporation,CHINA NATIONAL NUCLEAR CORPORATION,typography
China National Nuclear Corporation,china national nuclear corporation,typography
China National Petroleum Corporation,China National Petroleum,legal_suffix
China National Petroleum Corporation,ChinaNationalPetroleumCorporation,punctuation
China National Petroleum Corporation,CHINA NATIONAL PETROLEUM CORPORATION,typography
China National Petroleum Corporation,china national petroleum corporation,typography
China National Pharmaceutical Group,China National Pharmaceutical,brand_parent
China National Pharmaceutical Group,ChinaNationalPharmaceuticalGroup,punctuation
China National Pharmaceutical Group,CHINA NATIONAL PHARMACEUTICAL GROUP,typography
China National Pharmaceutical Group,china national pharmaceutical group,typography
